"t_id","chr","strand","start","end","t_name","num_exons","length","gene_id","gene_name","cov.SRR3396381","FPKM.SRR3396381","cov.SRR3396382","FPKM.SRR3396382","cov.SRR3396384","FPKM.SRR3396384","cov.SRR3396385","FPKM.SRR3396385","cov.SRR3396386","FPKM.SRR3396386","cov.SRR3396387","FPKM.SRR3396387"
764,"III","+",152837,153928,"YCR019W",1,1092,"MSTRG.690","MAK32",47.68956,30.389156,48.191391,26.942572,57.346153,30.409824,50.481686,28.551767,60.276558,31.195801,60.574181,32.451927
765,"III","-",154012,154659,"YCR020C",1,648,"MSTRG.691","PET18",44.083332,28.091164,47.216049,26.397285,48.149693,25.533075,29.839508,16.876827,32.833332,16.992708,32.85957,17.604139
766,"III","-",154830,155096,"YCR020C-A",1,267,"MSTRG.692","MAK31",124.389519,79.264565,183.940079,102.836182,167.996262,89.085953,261.483154,147.891388,233.280899,120.733238,152.674164,81.793434
767,"III","+",155320,155556,"YCR020W-B",1,237,"MSTRG.693","HTL1",177.008438,112.794853,303.527435,169.694412,335.455688,177.887222,412.08017,233.067047,296.481018,153.442123,272.620239,146.053177
768,"III","-",156109,157107,"YCR021C",1,999,"MSTRG.689","HSP30",28.430431,18.116688,29.103104,16.2708,33.844845,17.947424,43.463463,24.582355,50.137138,25.948198,41.649651,22.313326
769,"III","-",157421,157765,"YCR022C",1,345,"YCR022C","YCR022C",4.144928,2.641267,9.50145,5.312017,7.026086,3.72583,5.252174,2.97056,3.310145,1.713147,4.237681,2.270289
770,"III","-",158538,160373,"YCR023C",1,1836,"MSTRG.694","YCR023C",95.259804,60.702278,106.665581,59.633995,109.816452,58.234055,78.820259,44.579689,95.633446,49.494564,91.407951,48.970768
771,"III","-",160744,162222,"YCR024C",1,1479,"MSTRG.695","SLM5",39.718052,25.309483,53.96484,30.170361,48.06559,25.488478,46.753887,26.443375,47.150105,24.402275,49.72752,26.640951
772,"III","-",162599,162865,"YCR024C-B",1,267,"MSTRG.696","YCR024C-B",1883.644165,1200.312012,1890.790283,1057.092407,1908.325806,1011.957153,2399.981201,1357.397461,2556.95874,1323.339966,2445.325928,1310.05542
773,"III","-",162945,163067,"YCR024C-A",1,123,"MSTRG.697","PMP1",2603.333252,1658.918579,2925.178955,1635.392578,3016.365967,1599.534668,3493.268311,1975.745972,3862.024414,1998.769409,3772.081299,2020.849487
774,"III","-",163446,163856,"YCR025C",1,411,"YCR025C","YCR025C",27.982971,17.831553,33.810219,18.902428,33.61314,17.824554,19.467154,11.010363,17.756691,9.189877,16.034063,8.590067
775,"III","-",164111,166339,"YCR026C",1,2229,"MSTRG.698","NPP1",58.349037,37.181679,67.771194,37.889141,71.674294,38.007824,62.209961,35.185123,74.13504,38.368183,67.03006,35.910591
776,"III","-",167370,167999,"YCR027C",1,630,"MSTRG.699","RHB1",54.84444,34.948452,62.649212,35.02557,72.380951,38.382557,75.047623,42.445934,74.525398,38.57021,74.892067,40.12257
777,"III","-",168301,168372,"tQ(UUG)C",1,72,"MSTRG.700","tQ(UUG)C",0,0,0.347222,0.194123,0,0,0,0,0,0,0,0
778,"III","-",168397,169941,"MSTRG.701.1",1,1545,"MSTRG.701",".",40.098675,25.552027,55.129391,30.82143,55.496384,29.428919,64.887413,36.699455,58.848827,30.456884,45.72546,24.496893
779,"III","+",168397,169941,"MSTRG.702.1",1,1545,"MSTRG.702",".",40.098675,25.552027,1.306999,0.73071,0,0,64.887413,36.699455,0.805013,0.41663,0,0
780,"III","-",170886,172424,"YCR028C",1,1539,"MSTRG.703","FEN2",45.172188,28.785013,54.172192,30.286285,59.645222,31.628986,71.231972,40.287853,80.949318,41.894875,66.65432,35.70929
781,"III","-",172950,173440,"YCR028C-A",2,408,"MSTRG.704","RIM1",561.502441,357.80545,626.107788,350.040833,666.450928,353.409149,724.860291,409.971313,776.375,401.808563,757.536743,405.841644
782,"III","-",173826,176438,"YCR030C",1,2613,"MSTRG.705","SYP1",87.144661,55.531078,98.395332,55.010311,107.637581,57.078629,67.501724,38.178074,75.851128,39.256332,88.619209,47.476734
783,"III","-",176582,176945,"MSTRG.706.1",1,364,"MSTRG.706",".",92.486275,58.934906,170.87912,95.534142,142.255493,75.435997,165.958786,93.864075,141.82692,73.401733,113.263733,60.679752
784,"III","+",177183,177282,"snR65",1,100,"MSTRG.707","snR65",9.42,6.002694,17.790001,9.945934,28.879999,15.31464,12.63,7.143359,8.53,4.414654,15.29,8.191443
785,"III","-",177500,178220,"YCR031C",2,414,"MSTRG.708","RPS14A",5930.672852,3779.194824,5911.652344,3305.053467,6857.922363,3636.655762,6895.588379,3900.052734,8123.859375,4204.458496,7145.51416,3828.127686
786,"III","-",178610,178798,"snR189",1,189,"MSTRG.709","snR189",3.925926,2.501713,7.354497,4.111711,7.396825,3.922428,8.608465,4.868833,5.380952,2.784882,10.925926,5.85344
787,"III","+",179029,179366,"MSTRG.710.1",1,338,"MSTRG.710",".",2.659763,1.694877,3.816568,2.133745,0,0,3.58284,2.026407,2.988166,1.546509,1.491124,0.798853
788,"III","+",179520,186023,"YCR032W",1,6504,"MSTRG.711","BPH1",10.264914,6.541098,11.27706,6.304715,9.505689,5.040727,12.368389,6.995396,12.958641,6.706673,11.392528,6.103416
789,"III","+",186489,190169,"YCR033W",1,3681,"MSTRG.712","SNT1",49.313774,31.424152,48.844337,27.307619,49.776691,26.395851,49.09726,27.768757,59.945663,31.024548,55.783211,29.88522
790,"III","+",190592,191635,"YCR034W",1,1044,"MSTRG.713","ELO2",189.147507,120.53022,188.566086,105.422478,229.260544,121.573502,301.055542,170.272995,323.258606,167.300705,292.037354,156.455688
791,"III","-",191834,193018,"YCR035C",1,1185,"MSTRG.714","RRP43",103.967087,66.250809,128.394943,71.782326,146.108017,77.478943,127.023628,71.842873,136.90802,70.855988,116.219406,62.263222
792,"III","+",193297,194298,"YCR036W",1,1002,"MSTRG.715","RBK1",154.725555,98.595558,206.255493,115.312164,193.933136,102.839897,176.605789,99.88588,174.416168,90.26812,178.622757,95.695107
793,"III","-",194414,197185,"YCR037C",1,2772,"MSTRG.716","PHO87",70.906204,45.183468,83.087303,46.451984,88.837303,47.109119,73.080444,41.333328,80.694809,41.763153,72.345963,38.758522
794,"III","-",197621,199549,"YCR038C",1,1929,"MSTRG.717","BUD5",0.2538,0.161729,0.175733,0.098248,14.981985,7.944727,0.239185,0.13528,19.133772,9.902577,0.336631,0.180346
795,"III","+",199293,199418,"YCR038W-A",1,126,"MSTRG.718","YCR038W-A",0,0,0,0,0,0,0,0,0,0,0,0
796,"III","-",199546,200178,"YCR039C",1,633,"MSTRG.717","MATALPHA2",98.750679,62.926765,141.230423,78.958313,138.124222,73.245247,152.090195,86.020187,131.550354,68.08316,111.181572,59.564259
797,"III","+",200442,200969,"YCR040W",1,528,"MSTRG.719","MATALPHA1",0.120686,0.076905,0.089443,0.050005,0.046421,0.024616,0.10293,0.058216,0.050143,0.025951,0.073776,0.039525
798,"III","+",200911,201243,"YCR041W",1,333,"MSTRG.719","YCR041W",19.517199,12.436918,19.649572,10.985573,17.518854,9.289991,23.624599,13.361758,25.392574,13.141787,16.897825,9.052816
799,"III","-",201174,205397,"YCR042C",1,4224,"MSTRG.720","TAF2",37.383049,23.82155,38.095169,21.298033,38.895359,20.625639,37.8634,21.415033,41.22171,21.334068,39.593632,21.211836
800,"III","-",206261,206644,"YCR043C",1,384,"MSTRG.722","YCR043C",180.690094,115.140907,196.078125,109.622261,222.778641,118.136246,189.398438,107.121231,258.950531,134.018417,232.34375,124.47551
801,"III","-",206877,207950,"YCR044C",1,1074,"MSTRG.723","PER1",120.223465,76.60984,136.638733,76.39122,140.18808,74.339684,137.502792,77.769745,147.356613,76.263603,144.17598,77.240631
802,"III","-",208135,209610,"YCR045C",1,1476,"MSTRG.724","RRT12",42.844173,27.301535,43.876015,24.529957,48.478996,25.707701,48.042004,27.171917,61.418697,31.786907,52.51355,28.133535
803,"III","+",208751,209101,"YCR045W-A",1,351,"MSTRG.725","YCR045W-A",0,0,0,0,0,0,0,0,0,0,0,0
804,"III","-",209914,210423,"YCR046C",1,510,"MSTRG.721","IMG1",293.109802,186.777969,351.678436,196.61441,351.558838,186.426498,374.807831,211.986313,362.490204,187.604797,340.413727,182.372772
805,"III","-",210718,211545,"YCR047C",1,828,"MSTRG.726","BUD23",91.822464,58.511909,81.865944,45.76915,115.239128,61.109619,158.339371,89.554634,182.52536,94.464989,118.710144,63.597603
806,"III","+",211301,211507,"YCR047W-A",1,207,"MSTRG.727","YCR047W-A",0,0,0,0,0,0,0,0,0,0,0,0
807,"III","-",211871,212317,"YCR049C",1,447,"MSTRG.729","YCR049C",25.355816,16.157452,28.238224,15.787268,34.768047,18.436987,24.540878,13.879993,37.132973,19.217964,34.27689,18.363453
808,"III","+",211929,213761,"YCR048W",1,1833,"MSTRG.730","ARE1",102.530792,65.335564,119.795372,66.974525,139.081696,73.752983,105.065788,59.423809,120.878006,62.559746,104.327919,55.892494
809,"III","-",213464,213772,"YCR050C",1,309,"MSTRG.731","YCR050C",38.429752,24.488541,53.722778,30.03503,36.776825,19.502211,32.172691,18.196445,42.390244,21.938837,34.424885,18.442739
810,"III","+",214071,214739,"YCR051W",1,669,"MSTRG.728","YCR051W",189.715988,120.892471,188.437973,105.350845,231.756348,122.896996,254.14798,143.742706,304.512695,157.598862,241.327347,129.288376
811,"III","+",214994,216445,"YCR052W",1,1452,"MSTRG.732","RSC6",110.320251,70.299232,119.411842,66.760101,135.942841,72.088493,119.735535,67.720818,139.139114,72.010681,135.753448,72.728363
812,"III","+",216697,218241,"YCR053W",1,1545,"MSTRG.733","THR4",745.148865,474.8302,800.923645,447.775909,823.460144,436.668854,483.889313,273.681335,563.103577,291.431152,532.714539,285.395752
813,"III","-",218376,220067,"YCR054C",1,1692,"MSTRG.734","CTR86",20.881207,13.306105,21.365839,11.945094,23.718084,12.577353,26.996454,15.268834,30.310284,15.686919,23.860519,12.783001
814,"III","-",220457,223228,"YCR057C",1,2772,"MSTRG.735","PWP2",28.626984,18.241934,24.343796,13.609993,39.038239,20.701406,63.821434,36.096554,79.491341,41.140305,50.957069,27.299669
815,"III","-",223454,224230,"YCR059C",1,777,"MSTRG.736","YIH1",130.522522,83.172691,130.378372,72.891212,151.473618,80.324242,170.118393,96.216698,197.096527,102.006218,157.934357,84.611526
816,"III","+",224399,224734,"YCR060W",1,336,"MSTRG.737","TAH1",110.440475,70.375839,123.20237,68.879288,133.895828,71.002998,175.827377,99.445618,194.125,100.468323,167.586304,89.782448
817,"III","+",225563,227458,"YCR061W",1,1896,"MSTRG.738","YCR061W",63.848103,40.685844,62.425636,34.900574,60.551159,32.109394,44.87711,25.381895,55.517929,28.732998,51.778481,27.739731
818,"III","+",227942,228042,"tS(CGA)C",2,82,"tS(CGA)C","SUP61",4.307393,2.744794,0,0,4.862453,2.578487,1.756522,0.993465,4.814126,2.491524,0,0
819,"III","-",228095,228505,"YCR064C",1,411,"MSTRG.739","YCR064C",6.618292,4.217365,5.071206,2.835181,15.416438,8.175111,11.136448,6.298626,15.413899,7.977378,11.46775,6.143716
820,"III","+",228318,228791,"YCR063W",1,474,"MSTRG.740","BUD31",13.196577,8.409237,16.24122,9.08005,12.141016,6.438203,12.832574,7.257933,24.824358,12.84771,15.528329,8.319125
821,"III","+",229310,231004,"YCR065W",1,1695,"MSTRG.741","HCM1",86.092628,54.860691,82.79882,46.290703,94.079643,49.889053,83.476105,47.212971,119.265488,61.725193,100.827141,54.016991
822,"III","+",231500,232963,"YCR066W",1,1464,"MSTRG.742","RAD18",21.704235,13.830561,26.523907,14.828836,24.012295,12.733368,27.135246,15.347334,29.286882,15.157265,26.490437,14.191949
823,"III","-",233125,236322,"YCR067C",1,3198,"MSTRG.743","SED4",66.889618,42.623981,80.179489,44.826298,79.708252,42.268116,67.059097,37.927731,73.860847,38.226273,68.770798,36.84317
824,"III","+",237214,238776,"YCR068W",1,1563,"MSTRG.744","ATG15",50.666668,32.286255,62.820221,35.121178,72.460014,38.424484,54.389637,30.762054,60.61932,31.373194,65.88356,35.296368
825,"III","+",239055,240011,"YCR069W",1,957,"MSTRG.745","CPR4",311.551727,198.529694,400.354218,223.827789,370.792053,196.62558,328.578888,185.839844,327.344818,169.415497,346,185.365555
826,"III","-",240103,240543,"YCR071C",1,441,"MSTRG.746","IMG2",131.092972,83.536201,139.374146,77.920517,179.977325,95.439339,165.662125,93.696289,173.72789,89.911911,193.015869,103.406052
827,"III","-",240805,242352,"YCR072C",1,1548,"MSTRG.747","RSA4",30.353357,19.34203,23.596252,13.192061,40.105297,21.26725,67.498062,38.176003,69.887596,36.169941,46.219639,24.761644
828,"III","-",242588,246583,"YCR073C",1,3996,"MSTRG.748","SSK22",14.410661,9.182886,13.591592,7.598711,15.341342,8.135288,14.954454,8.45804,19.504004,10.094189,14.730731,7.891821
829,"III","+",246963,247910,"YCR073W-A",1,948,"MSTRG.751","SOL2",108.168777,68.928246,119.339661,66.719749,117.893463,62.517174,102.473625,57.957714,116.726791,60.411304,116.465187,62.394897
830,"III","-",248033,248815,"YCR075C",1,783,"MSTRG.752","ERS1",128.199234,81.69223,154.282242,86.255257,163.232437,86.559769,109.530014,61.948715,115.240105,59.64188,117.971901,63.202103
831,"III","+",248975,249202,"YCR075W-A",1,228,"MSTRG.753","YCR075W-A",149.293854,95.134331,192.425446,107.580139,211.508774,112.160004,212.030701,119.921738,199.771927,103.390862,205.627197,110.162422
832,"III","-",249293,250045,"YCR076C",1,753,"MSTRG.754","FUB1",127.494026,81.242851,171.434265,95.844505,167.790176,88.976677,215.022583,121.613907,173.549805,89.81974,149.657364,80.177231
833,"III","-",250238,252628,"YCR077C",1,2391,"MSTRG.755","PAT1",115.484741,73.590187,128.472183,71.825508,138.27478,73.325089,135.289841,76.518127,147.171478,76.167786,151.561691,81.197449
834,"III","+",252845,254173,"YCR079W",1,1329,"MSTRG.756","PTC6",69.398041,44.222424,80.426636,44.964474,82.365692,43.677319,75.095558,42.473045,69.848755,36.149834,68.722351,36.817215
835,"III","+",254371,258654,"YCR081W",1,4284,"MSTRG.757","SRB8",9.627101,6.134665,10.940476,6.11654,11.051821,5.860619,10.227358,5.784457,13.318861,6.893103,11.316142,6.062494
836,"III","-",258415,258651,"YCR081C-A",1,237,"MSTRG.758","YCR081C-A",0,0,0,0,0,0,0,0,0,0,0,0
837,"III","+",258883,259269,"YCR082W",1,387,"MSTRG.759","AHC2",322.17572,205.299622,420.834656,235.277878,388.457367,205.99324,422.121429,238.746262,429.68988,222.383621,386.260986,206.934921
838,"III","+",259578,259961,"YCR083W",1,384,"MSTRG.749","TRX3",118.807289,75.707413,179.458328,100.330559,174.669266,92.62455,157.604172,89.138817,152.145828,78.742226,131.153641,70.264069
839,"III","-",260311,262452,"YCR084C",1,2142,"MSTRG.750","TUP1",174.749298,111.35527,180.113449,100.696823,211.438843,112.122917,174.533615,98.713882,220.039215,113.880081,227.971054,122.132889
840,"III","+",262916,263269,"YCR085W",1,354,"MSTRG.761","YCR085W",11.09887,7.072519,5.725989,3.201254,10.632769,5.638401,11.768362,6.656029,7.596045,3.931291,7.358757,3.94237
841,"III","+",263392,263964,"YCR086W",1,573,"MSTRG.762","CSM1",50.575916,32.228424,53.479931,29.899261,58.366497,30.950897,79.860382,45.167969,80.959862,41.90033,93.382202,50.02845
842,"III","+",263976,264491,"YCR087W",1,516,"MSTRG.763","YCR087W",71.385658,45.488991,48.523254,27.128109,75.463181,40.017017,128.180237,72.497032,183.108521,94.7668,115.042633,61.632778
843,"III","-",264006,264467,"YCR087C-A",1,462,"MSTRG.764","YCR087C-A",0,0,0,0,0,0,0,0,0,0,0,0
844,"III","+",265068,266846,"YCR088W",1,1779,"MSTRG.760","ABP1",225.786957,143.87793,278.34964,155.618164,282.727936,149.926483,211.754913,119.765755,237.146149,122.733673,247.724564,132.715607
845,"III","+",267434,272263,"YCR089W",1,4830,"MSTRG.765","FIG2",19.855278,12.652352,19.665976,10.994743,20.677639,10.965049,17.088196,9.664856,20.704138,10.715312,19.507244,10.450784
846,"III","-",272315,272863,"YCR090C",1,549,"MSTRG.766","YCR090C",121.88707,77.669937,180.907104,101.140526,166.810562,88.457199,220.970856,124.978172,201.708557,104.393143,192.238617,102.989647
847,"III",".",273916,274131,"MSTRG.767.1",1,216,"MSTRG.767",".",2.731482,1.740579,2.763889,1.54522,3.134259,1.662052,3.263889,1.846012,2.805556,1.452,4.731482,2.534837
848,"III","+",274404,276566,"YCR091W",1,2163,"MSTRG.768","KIN82",32.857605,20.937807,41.8405,23.391953,36.218678,19.206234,26.870089,15.197363,31.184465,16.139347,37.479889,20.079424
849,"III","-",276764,279820,"YCR092C",1,3057,"MSTRG.769","MSH3",27.034018,17.226852,30.074255,16.813745,32.158325,17.053087,32.184166,18.202936,36.111221,18.689163,32.077526,17.185169
850,"III","+",280117,286443,"YCR093W",1,6327,"MSTRG.770","CDC39",32.168484,20.49868,33.436226,18.693338,32.703178,17.342016,32.759445,18.528305,42.971233,22.239525,39.184448,20.992622
851,"III","+",286762,287937,"YCR094W",1,1176,"MSTRG.773","CDC50",76.436226,48.707355,89.960884,50.294827,99.449829,52.736786,92.02211,52.046478,105.752548,54.731647,100.661568,53.928288
852,"III","-",288170,289258,"YCR095C",1,1089,"MSTRG.774","OCA4",65.586777,41.793777,78.079887,43.652466,75.629936,40.105446,94.853073,53.647633,77.926537,40.330448,70.466484,37.751617
853,"III","+",289639,289797,"YCR095W-A",1,159,"MSTRG.771","YCR095W-A",24.157232,15.393682,38.459118,21.501509,22.119497,11.729646,18.35849,10.383317,38.855347,20.109371,24.465408,13.107063
854,"III",".",291361,291700,"MSTRG.772.1",1,340,"MSTRG.772",".",1.185294,0.755303,5.058824,2.828259,1.188235,0.630104,3.452941,1.952937,5.038235,2.607511,2.044118,1.095113
855,"III","-",293179,293538,"YCR096C",1,360,"MSTRG.775","HMRA2",118.264381,75.361458,169.13942,94.561516,166.428436,88.254562,187.647827,106.131104,156.926331,81.216354,132.414062,70.939323
856,"III","+",293535,294321,"MSTRG.776.2",2,735,"MSTRG.776",".",29.332355,18.691418,37.221489,20.809582,29.385607,15.582757,51.669601,29.223639,39.941212,20.671352,30.776489,16.488153
857,"III","+",293535,294705,"MSTRG.776.1",2,1117,"MSTRG.776",".",77.234398,49.215973,124.968994,69.866966,97.076157,51.478062,97.280182,55.020374,64.954536,33.616859,67.302643,36.056622
858,"III","+",293835,294321,"YCR097W",3,381,"MSTRG.776","HMRA1",13.499711,8.602404,31.265549,17.479767,16.380289,8.686227,496.699127,280.926392,301.65036,156.117462,137.906952,73.882072
859,"III","+",294439,294705,"YCR097W-A",1,267,"MSTRG.776","YCR097W-A",0.084185,0.053645,0.052465,0.029332,0.069579,0.036897,0.025927,0.014664,0.076367,0.039523,0.058287,0.031227
860,"III","+",295484,295556,"tT(AGU)C",1,73,"tT(AGU)C","tT(AGU)C",0,0,0,0,0,0,0.684931,0.387388,0,0,0,0
861,"III","-",297049,298605,"YCR098C",1,1557,"MSTRG.777","GIT1",9.390494,5.983892,8.341682,4.663621,9.682081,5.134265,9.606936,5.433555,9.678227,5.008913,8.845215,4.738723
862,"III",".",298661,299553,"MSTRG.778.1",1,893,"MSTRG.778",".",6.438704,4.102927,6.961325,3.891899,6.418676,3.40373,7.421052,4.197248,7.202609,3.727671,1.68182,0.901016
863,"III","-",300832,301299,"YCR099C",1,468,"MSTRG.779","YCR099C",29.96883,19.096998,35.202999,19.681095,35.550217,18.851759,24.017691,13.584085,24.931999,12.903419,24.059351,12.889523
864,"III","-",301271,302221,"YCR100C",1,951,"MSTRG.779","YCR100C",30.158344,19.217762,33.559402,18.762203,34.130917,18.099125,18.579098,10.50809,19.123894,9.897466,21.139034,11.324996
865,"III","-",302482,303030,"YCR101C",1,549,"MSTRG.780","YCR101C",23.613844,15.047419,24.821493,13.877062,26.116575,13.849236,10.253187,5.799066,19.131147,9.90122,15.650273,8.384456
866,"III","-",304361,305467,"YCR102C",1,1107,"MSTRG.781","YCR102C",5.366757,3.419851,6.526649,3.648882,7.01626,3.72062,6.840108,3.868674,5.36224,2.775198,6.130081,3.284121
867,"III","+",306735,306932,"YCR102W-A",1,198,"MSTRG.782","YCR102W-A",2,1.274457,1.20202,0.672019,0.782828,0.415122,0,0,0,0,0.080808,0.043292
868,"III","+",307801,308175,"YCR104W",1,375,"MSTRG.783","PAU3",7.145779,4.553495,9.687333,5.41594,5.867777,3.111596,4.580889,2.59089,2.865334,1.482938,0.855111,0.458116
869,"III","+",309070,310155,"YCR105W",1,1086,"MSTRG.784","ADH7",28.501842,18.162191,32.7477,18.308401,31.634438,16.775278,32.394108,18.321674,33.029465,17.094217,30.432783,16.304016
870,"III","+",310958,313456,"YCR106W",1,2499,"MSTRG.785","RDS1",14.232894,9.069608,17.732693,9.913894,16.429571,8.71236,14.145059,8.000257,16.889755,8.741199,15.139857,8.111006
871,"III","+",313890,314981,"YCR107W",1,1092,"MSTRG.786","AAD3",27.377287,17.445593,33.244965,18.586409,23.61462,12.522487,23.158882,13.098355,31.149876,16.121447,21.980465,11.775784
872,"III","-",315997,316188,"YCR108C",1,192,"YCR108C","YCR108C",0,0,0,0,0,0,0,0,0,0,0,0
873,"IV","+",1802,2953,"YDL248W",1,1152,"MSTRG.787","COS7",54.339218,34.626511,74.500092,41.651093,76.505577,40.569786,56.256054,31.817673,65.371796,33.832813,69.073334,37.005249
874,"IV","+",3762,3836,"YDL247W-A",1,75,"YDL247W-A","YDL247W-A",19.646667,12.51942,15.826667,8.848284,23.886667,12.66675,12.813334,7.247051,20.959999,10.847733,18.793333,10.068314
875,"IV","+",5985,7814,"YDL247W",1,1830,"YDL247W","MPH2",11.731421,7.475598,10.561749,5.904803,12.104645,6.418916,10.128142,5.728342,12.514481,6.4768,13.126776,7.03252
876,"IV","-",8683,9756,"YDL246C",1,1074,"MSTRG.788","SOR2",11.600558,7.392208,14.331937,8.012619,14.540968,7.710862,23.613129,13.35527,23.982775,12.412152,21.620111,11.582728
877,"IV","-",10917,11617,"MSTRG.789.1",1,701,"MSTRG.789",".",2.289942,1.459217,1.636947,0.915175,1.927247,1.021991,5.957917,3.369719,4.082739,2.112999,3.173324,1.700072
